YWCA of the City of New York,2127554500,http://www.ywcanyc.org,"Established in 1858, the YWCA of the City of New York is one of the nationï¿½s oldest non-profit organizations. Our mission is to address the critical needs of New York City women and to empower them for success and leadership in their lives, jobs and communities. We focus on underserved families through job training, educational child care and after school programs; partnerships with business, government and other not-for-profits; and advocacy on behalf of the clients we serve.",,,,,,,,,,,,,,
Center for Constitutional Rights,2126146464,http://www.ccr-ny.org/v2/home.asp,"Founded in 1966 as a non-profit legal and educational organization dedicated to advancing and protecting the rights of guaranteed by the U.S. Constitution and the Universal Declaration of Human Rights. Through legal action, supports women's autonomy in their reproductive choices, personal relationships and economic lives. Recent caseload has focused on reproductive rights and violence against women, issues of poor women and women of color, health care, violence against lesbians and gays, and rape as a war crime.",,,,,,,,,,,,,,
Center for Employment Opportunities,2124224430,,"The Center for Employment Opportunities (CEO) is dedicated to providing immediate, effective and comprehensive employment services to men and women with recent criminal convictions in New York City. Our highly structured and tightly supervised programs help participants regain the skills and confidence needed for a successful transition to a stable, productive life.",40.706089,-74.01306,,,,,,,,,,,,
Central Astoria Local Development Coalition,7187287820,http://www.centralastoria.org,"The mission of the Central Astoria Local Development Coalition (CALDC) is to combat neighborhood deterioration in Astoria by assisting and advocating for Astoria business organizations, Astoria tenants, and owners of residential buildings in Astoria.",,,,,,,,,,,,,,
Central Brooklyn Economic Development Corporation,7184984513,,,40.670104,-73.913812,,,,,,,,,,,,
Chabad Lubavitch of West Brighton,7189469833,,,40.577413,-73.968267,,,,,,,,,,,,
Chai Lifeline,8772424543,http://www.chailifeline.org,,,,,,,,,,,,,,,
Chambers Memorial for Social Change,2122896606,,,40.802141,-73.93614,,,,,,,,,,,,
Child Care Action Campaign,2122390138,,,,,,,,,,,,,,,,
Child Development Center of the Mosholu Montefiore Community Center,7188824000,,,40.881486,-73.881226,,,,,,,,,,,,
Childrens Art Carnival,2122344093,,,40.823075,-73.946309,,,,,,,,,,,,
Children's Choice Family Services,7182402620,,,40.69155,-73.927772,,,,,,,,,,,,
CineWomen NY,2126044264,http://www.cinewomenny.org,"CineWomen NY is a grassroots, multicultural, multiracial organization, whose mission is to support the work and advancement of women in the film and television industries. CineWomen NY produces educational programs, networking events, and activities to encourage and nurture women's projects and artistic vision, and provides forums and opportunities for their work to be seen. The organization was established in 1994 and incorporated as a non-profit 501(c)(3) in 1996.



We are dedicated to providing a secure forum, to developing the number and range of opportunities available for women in these industries, and to fostering a strong, independent, creative spirit.",,,,,,,,,,,,,,
"Citizens' Committee for Children of New York, Inc.",2126731800,http://www.cccnewyork.org,"Since 1944, Citizens' Committee for Children of New York, Inc. (CCC) has convened, informed and mobilized New Yorkers to make the city a better place for children. CCC's approach to child advocacy is fact-based and combines the best features of public policy advocacy with a tradition of citizen activism. Casting light on the issues, engaging allies, fueling civic discourse, identifying improvements and envisioning alternatives has helped CCC make children a priority in New York City.",40.739265,-73.986215,,,,,,,,,,,,
Chinese Staff and Workers Association,2126197979,http://www.cswa.org,"Our work prioritizes connecting workersâ€™ individual struggles for daily survival into a collective force to change the root causes of these problems in all aspects of workersâ€™ lives. In response to the super-exploitation that many workers face on a daily basis, and to the multiple barriers of race, gender, age, and immigration status that often compound exploitation, we emphasize developing leadership among working people in NYCâ€™s Chinatowns and to bridge the divides within the Chinese community and beyond; we believe working people, as the creators of society will be the agent for change. Based on a workersâ€™ center model, we tackle â€œbread and butterâ€ issues, some as well as land-use and displacement, childcare, health, youth development, immigration, and 9/11 disaster relief assistance. CSWA sees itself as engaging in and leading a new labor movement to address new socio-economic realities that traditional labor organizing models are unable to address- widespread sweatshop conditions intensified by the U.S. modern day slave law employersâ€™ sanctions. From workplace to community struggles, we continue to grow into our 30th year to organize working people to fight for the control of our time, our space, and our lives.",,,,,,,,,,,,,,
City University of New York,7183404300,http://www.law.cuny.edu/clinics.html,School of Law at Queens College. Legal Services Clinic,,,,,,,,,,,,,,
Coalition for Hispanic Family Services,7184976090,,"Coalition for Hispanic Family Services is a community-based comprehensive family service agency, serving North Brooklyn and adjacent communities.",40.700045,-73.911981,,,,,,,,,,,,
Coalition for the Homeless,2127762000,http://www.coalitionforthehomeless.org/,"Coalition for the Homeless is the nation's oldest advocacy and direct service organization helping homeless men, women, and children. We are dedicated to the principle that decent shelter, sufficient food, affordable housing, and the chance to work for a living wage are fundamental rights in a civilized society. Since our inception in 1981, the Coalition has worked through litigation, public education, and direct services to ensure that these goals are realized.",,,,,,,,,,,,,,
Coalition of Ethiopian Women for Mutual Support,2129860749,,"The COALITION of Ethiopian Women for Mutual Support (CEWMS) is a non-political, non-profit self-help group for Ethiopian women residing in the United States. It was founded in New York City, on September 25, 1993, by Ethiopian women who recognized the need for developing the socioeconomic status of refugee and resident Ethiopian women.

The goal of the CEWMS is to function as a resource center where Ethiopian women can get access to information necessary for their individual endeavors. The center will also create awareness of developments in the status of Ethiopian women outside the United States.",,,,,,,,,,,,,,
